date,komoditas,price
2023-07-19,gula,15371.42857142857
2023-07-19,minyak,19262.5
2023-07-19,telur,32166.071428571428
2023-07-20,beras,13544.117647058823
2023-07-20,gula,15355.882352941177
2023-07-20,minyak,19182.352941176472
2023-07-20,telur,31964.70588235294
2023-07-21,beras,13551.470588235294
2023-07-21,gula,15355.882352941177
2023-07-21,minyak,19182.352941176472
2023-07-21,telur,31952.941176470587
2023-07-22,beras,13551.470588235294
2023-07-22,gula,15355.882352941177
2023-07-22,minyak,19182.352941176472
2023-07-22,telur,31952.941176470587
2023-07-23,beras,13551.470588235294
2023-07-23,gula,15355.882352941177
2023-07-23,minyak,19182.352941176472
2023-07-23,telur,31952.941176470587
2023-07-24,beras,13548.529411764706
2023-07-24,gula,15355.882352941177
2023-07-24,minyak,19161.764705882353
2023-07-24,telur,32036.764705882353
2023-07-25,beras,13548.529411764706
2023-07-25,gula,15364.70588235294
2023-07-25,minyak,19179.41176470588
2023-07-25,telur,32022.058823529413
2023-07-26,beras,13541.176470588236
2023-07-26,gula,15372.058823529413
2023-07-26,minyak,19163.235294117647
2023-07-26,telur,32089.70588235294
2023-07-27,beras,13539.70588235294
2023-07-27,gula,15385.29411764706
2023-07-27,minyak,19163.235294117647
2023-07-27,telur,32061.764705882353
2023-07-28,beras,13539.70588235294
2023-07-28,gula,15382.35294117647
2023-07-28,minyak,19163.235294117647
2023-07-28,telur,32054.41176470588
2023-07-29,beras,13539.70588235294
2023-07-29,gula,15382.35294117647
2023-07-29,minyak,19163.235294117647
2023-07-29,telur,32054.41176470588
2023-07-30,beras,13539.70588235294
2023-07-30,gula,15382.35294117647
2023-07-30,minyak,19163.235294117647
2023-07-30,telur,32054.41176470588
2023-07-31,beras,13551.470588235294
2023-07-31,gula,15379.411764705883
2023-07-31,minyak,19147.058823529413
2023-07-31,telur,32011.764705882353
2023-08-01,beras,13548.529411764706
2023-08-01,gula,15385.29411764706
2023-08-01,minyak,19139.70588235294
2023-08-01,telur,31983.823529411766
2023-08-02,beras,13533.823529411764
2023-08-02,gula,15394.117647058823
2023-08-02,minyak,19142.647058823528
2023-08-02,telur,32004.41176470588
2023-08-03,beras,13535.29411764706
2023-08-03,gula,15397.058823529413
2023-08-03,minyak,19142.647058823528
2023-08-03,telur,32000.0
2023-08-04,beras,13526.470588235294
2023-08-04,gula,15397.058823529413
2023-08-04,minyak,19142.647058823528
2023-08-04,telur,31963.235294117647
2023-08-07,beras,13535.29411764706
2023-08-07,gula,15408.823529411764
2023-08-07,minyak,19155.882352941175
2023-08-07,telur,31902.941176470587
2023-08-08,beras,13539.70588235294
2023-08-08,gula,15408.823529411764
2023-08-08,minyak,19150.0
2023-08-08,telur,31898.529411764706
2023-08-09,beras,13539.70588235294
2023-08-09,gula,15410.29411764706
2023-08-09,minyak,19145.58823529412
2023-08-09,telur,31886.764705882353
2023-08-10,beras,13555.882352941177
2023-08-10,gula,15410.29411764706
2023-08-10,minyak,19142.647058823528
2023-08-10,telur,31872.058823529413
2023-08-11,beras,13570.588235294117
2023-08-11,gula,15413.235294117647
2023-08-11,minyak,19141.176470588234
2023-08-11,telur,31844.117647058825
2023-08-12,beras,13570.588235294117
2023-08-12,gula,15413.235294117647
2023-08-12,minyak,19141.176470588234
2023-08-12,telur,31844.117647058825
2023-08-13,beras,13570.588235294117
2023-08-13,gula,15413.235294117647
2023-08-13,minyak,19141.176470588234
2023-08-13,telur,31844.117647058825
2023-08-14,beras,13575.0
2023-08-14,gula,15413.235294117647
2023-08-14,minyak,19123.529411764706
2023-08-14,telur,31701.470588235294
2023-08-15,beras,13576.470588235294
2023-08-15,gula,15413.235294117647
2023-08-15,minyak,19120.58823529412
2023-08-15,telur,31619.117647058825
2023-08-16,beras,13591.176470588236
2023-08-16,gula,15414.70588235294
2023-08-16,minyak,19116.176470588234
2023-08-16,telur,31600.0
2023-08-17,beras,13632.258064516129
2023-08-17,gula,15396.774193548386
2023-08-17,minyak,19190.322580645163
2023-08-17,telur,31691.935483870966
2023-08-18,beras,13601.470588235294
2023-08-18,gula,15422.058823529413
2023-08-18,minyak,19110.29411764706
2023-08-18,telur,31522.058823529413
2023-08-21,beras,13616.176470588236
2023-08-21,gula,15413.235294117647
2023-08-21,minyak,19122.058823529413
2023-08-21,telur,31292.647058823528
2023-08-22,beras,13635.29411764706
2023-08-22,gula,15411.764705882353
2023-08-22,minyak,19123.529411764706
2023-08-22,telur,31205.882352941175
2023-08-23,beras,13660.29411764706
2023-08-23,gula,15408.823529411764
2023-08-23,minyak,19097.058823529413
2023-08-23,telur,31110.29411764706
2023-08-24,beras,13695.588235294117
2023-08-24,gula,15417.64705882353
2023-08-24,minyak,19079.41176470588
2023-08-24,telur,31120.58823529412
2023-08-25,beras,13701.470588235294
2023-08-25,gula,15419.117647058823
2023-08-25,minyak,19102.941176470587
2023-08-25,telur,31105.882352941175
2023-08-26,beras,13701.470588235294
2023-08-26,gula,15419.117647058823
2023-08-26,minyak,19102.941176470587
2023-08-26,telur,31105.882352941175
2023-08-27,beras,13701.470588235294
2023-08-27,gula,15419.117647058823
2023-08-27,minyak,19102.941176470587
2023-08-27,telur,31105.882352941175
2023-08-28,beras,13729.411764705883
2023-08-28,gula,15427.941176470587
2023-08-28,minyak,19094.117647058825
2023-08-28,telur,30720.58823529412
2023-08-29,beras,13758.823529411764
2023-08-29,gula,15425.0
2023-08-29,minyak,19086.764705882353
2023-08-29,telur,30672.058823529413
2023-08-30,beras,13775.0
2023-08-30,gula,15427.941176470587
2023-08-30,minyak,19073.529411764706
2023-08-30,telur,30586.764705882353
2023-08-31,beras,13795.588235294117
2023-08-31,gula,15427.941176470587
2023-08-31,minyak,19061.764705882353
2023-08-31,telur,30452.941176470587
2023-09-01,beras,13801.470588235294
2023-09-01,gula,15430.882352941177
2023-09-01,minyak,19035.29411764706
2023-09-01,telur,30295.58823529412
2023-09-02,beras,13801.470588235294
2023-09-02,gula,15430.882352941177
2023-09-02,minyak,19035.29411764706
2023-09-02,telur,30295.58823529412
2023-09-03,beras,13801.470588235294
2023-09-03,gula,15430.882352941177
2023-09-03,minyak,19035.29411764706
2023-09-03,telur,30295.58823529412
2023-09-04,beras,13888.235294117647
2023-09-04,gula,15441.176470588236
2023-09-04,minyak,19023.529411764706
2023-09-04,telur,30295.58823529412
2023-09-05,beras,13936.764705882353
2023-09-05,gula,15442.64705882353
2023-09-05,minyak,19023.529411764706
2023-09-05,telur,30342.647058823528
2023-09-06,beras,13966.176470588236
2023-09-06,gula,15444.117647058823
2023-09-06,minyak,18970.58823529412
2023-09-06,telur,30313.235294117647
2023-09-07,beras,13994.117647058823
2023-09-07,gula,15447.058823529413
2023-09-07,minyak,19005.882352941175
2023-09-07,telur,30191.176470588234
2023-09-08,beras,14010.29411764706
2023-09-08,gula,15454.411764705883
2023-09-08,minyak,19001.470588235294
2023-09-08,telur,30250.0
2023-09-09,beras,14010.29411764706
2023-09-09,gula,15454.411764705883
2023-09-09,minyak,19001.470588235294
2023-09-09,telur,30250.0
2023-09-10,beras,14010.29411764706
2023-09-10,gula,15454.411764705883
2023-09-10,minyak,19001.470588235294
2023-09-10,telur,30250.0
2023-09-11,beras,14048.529411764706
2023-09-11,gula,15482.35294117647
2023-09-11,minyak,19011.764705882353
2023-09-11,telur,30120.58823529412
2023-09-12,beras,14080.882352941177
2023-09-12,gula,15491.176470588236
2023-09-12,minyak,19004.41176470588
2023-09-12,telur,30075.0
2023-09-13,beras,14108.823529411764
2023-09-13,gula,15507.35294117647
2023-09-13,minyak,18988.235294117647
2023-09-13,telur,29992.647058823528
2023-09-14,beras,14133.823529411764
2023-09-14,gula,15519.117647058823
2023-09-14,minyak,18989.70588235294
2023-09-14,telur,29929.41176470588
2023-09-15,beras,14203.030303030304
2023-09-15,gula,15587.878787878788
2023-09-15,minyak,18971.21212121212
2023-09-15,telur,30016.666666666668
2023-09-18,beras,14186.764705882353
2023-09-18,gula,15591.176470588236
2023-09-18,minyak,19005.882352941175
2023-09-18,telur,29794.117647058825
2023-09-19,beras,14238.235294117647
2023-09-19,gula,15614.70588235294
2023-09-19,minyak,19000.0
2023-09-19,telur,29719.117647058825
2023-09-20,beras,14251.470588235294
2023-09-20,gula,15641.176470588236
2023-09-20,minyak,19000.0
2023-09-20,telur,29732.352941176472
2023-09-21,beras,14260.29411764706
2023-09-21,gula,15676.470588235294
2023-09-21,minyak,18983.823529411766
2023-09-21,telur,29726.470588235294
2023-09-22,beras,14292.64705882353
2023-09-22,gula,15708.823529411764
2023-09-22,minyak,18979.41176470588
2023-09-22,telur,29689.70588235294
2023-09-25,beras,14329.411764705883
2023-09-25,gula,15788.235294117647
2023-09-25,minyak,18929.41176470588
2023-09-25,telur,29510.29411764706
2023-09-26,beras,14336.764705882353
2023-09-26,gula,15820.588235294117
2023-09-26,minyak,18935.29411764706
2023-09-26,telur,29427.941176470587
2023-09-27,beras,14361.764705882353
2023-09-27,gula,15866.176470588236
2023-09-27,minyak,18913.235294117647
2023-09-27,telur,29400.0
2023-09-28,beras,14418.965517241379
2023-09-28,gula,15829.310344827587
2023-09-28,minyak,18994.827586206895
2023-09-28,telur,29529.310344827587
2023-09-29,beras,14387.878787878788
2023-09-29,gula,15860.60606060606
2023-09-29,minyak,18821.21212121212
2023-09-29,telur,29100.0
2023-09-30,beras,14387.878787878788
2023-09-30,gula,15860.60606060606
2023-09-30,minyak,18821.21212121212
2023-09-30,telur,29100.0
2023-10-01,beras,14387.878787878788
2023-10-01,gula,15860.60606060606
2023-10-01,minyak,18821.21212121212
2023-10-01,telur,29100.0
2023-10-02,beras,14423.529411764706
2023-10-02,gula,15950.0
2023-10-02,minyak,18886.764705882353
2023-10-02,telur,29236.764705882353
2023-10-03,beras,14448.529411764706
2023-10-03,gula,15979.411764705883
2023-10-03,minyak,18880.882352941175
2023-10-03,telur,29177.941176470587
2023-10-04,beras,14464.70588235294
2023-10-04,gula,15988.235294117647
2023-10-04,minyak,18882.352941176472
2023-10-04,telur,29166.176470588234
2023-10-05,beras,14502.941176470587
2023-10-05,gula,15998.529411764706
2023-10-05,minyak,18883.823529411766
2023-10-05,telur,29189.70588235294
2023-10-06,beras,14513.235294117647
2023-10-06,gula,16023.529411764706
2023-10-06,minyak,18882.352941176472
2023-10-06,telur,29202.941176470587
2023-10-07,beras,14513.235294117647
2023-10-07,gula,16023.529411764706
2023-10-07,minyak,18882.352941176472
2023-10-07,telur,29202.941176470587
2023-10-08,beras,14513.235294117647
2023-10-08,gula,16023.529411764706
2023-10-08,minyak,18882.352941176472
2023-10-08,telur,29202.941176470587
2023-10-09,beras,14527.941176470587
2023-10-09,gula,16042.64705882353
2023-10-09,minyak,18873.529411764706
2023-10-09,telur,29179.41176470588
2023-10-10,beras,14542.64705882353
2023-10-10,gula,16050.0
2023-10-10,minyak,18873.529411764706
2023-10-10,telur,29144.117647058825
2023-10-11,beras,14560.29411764706
2023-10-11,gula,16058.823529411764
2023-10-11,minyak,18867.647058823528
2023-10-11,telur,29098.529411764706
2023-10-12,beras,14566.176470588236
2023-10-12,gula,16258.823529411764
2023-10-12,minyak,18864.70588235294
2023-10-12,telur,29098.529411764706
2023-10-13,beras,14564.70588235294
2023-10-13,gula,16070.588235294117
2023-10-13,minyak,18852.941176470587
2023-10-13,telur,29047.058823529413
2023-10-14,beras,14564.70588235294
2023-10-14,gula,16070.588235294117
2023-10-14,minyak,18852.941176470587
2023-10-14,telur,29047.058823529413
2023-10-15,beras,14564.70588235294
2023-10-15,gula,16070.588235294117
2023-10-15,minyak,18852.941176470587
2023-10-15,telur,29047.058823529413
2023-10-16,beras,14586.764705882353
2023-10-16,gula,16085.29411764706
2023-10-16,minyak,18848.529411764706
2023-10-16,telur,28966.176470588234
2023-10-17,beras,14595.588235294117
2023-10-17,gula,16094.117647058823
2023-10-17,minyak,18813.235294117647
2023-10-17,telur,28913.235294117647
2023-10-18,beras,14619.117647058823
2023-10-18,gula,16094.117647058823
2023-10-18,minyak,18811.764705882353
2023-10-18,telur,28897.058823529413
2023-10-19,beras,14629.411764705883
2023-10-19,gula,16110.29411764706
2023-10-19,minyak,18816.176470588234
2023-10-19,telur,28877.941176470587
2023-10-20,beras,14627.941176470587
2023-10-20,gula,16136.764705882353
2023-10-20,minyak,18811.764705882353
2023-10-20,telur,28900.0
2023-10-21,beras,14627.941176470587
2023-10-21,gula,16136.764705882353
2023-10-21,minyak,18811.764705882353
2023-10-21,telur,28900.0
2023-10-22,beras,14627.941176470587
2023-10-22,gula,16136.764705882353
2023-10-22,minyak,18811.764705882353
2023-10-22,telur,28900.0
2023-10-23,beras,14641.176470588236
2023-10-23,gula,16211.764705882353
2023-10-23,minyak,18791.176470588234
2023-10-23,telur,28835.29411764706
2023-10-24,beras,14644.117647058823
2023-10-24,gula,16254.411764705883
2023-10-24,minyak,18789.70588235294
2023-10-24,telur,28820.58823529412
2023-10-25,beras,14645.588235294117
2023-10-25,gula,16291.176470588236
2023-10-25,minyak,18780.882352941175
2023-10-25,telur,28783.823529411766
2023-10-26,beras,14636.764705882353
2023-10-26,gula,16300.0
2023-10-26,minyak,18782.352941176472
2023-10-26,telur,28705.882352941175
2023-10-27,beras,14630.882352941177
2023-10-27,gula,16317.64705882353
2023-10-27,minyak,18801.470588235294
2023-10-27,telur,28669.117647058825
2023-10-28,beras,14630.882352941177
2023-10-28,gula,16317.64705882353
2023-10-28,minyak,18801.470588235294
2023-10-28,telur,28669.117647058825
2023-10-29,beras,14630.882352941177
2023-10-29,gula,16317.64705882353
2023-10-29,minyak,18801.470588235294
2023-10-29,telur,28669.117647058825
2023-10-30,beras,14642.64705882353
2023-10-30,gula,16361.764705882353
2023-10-30,minyak,18798.529411764706
2023-10-30,telur,28633.823529411766
2023-10-31,beras,14644.117647058823
2023-10-31,gula,16426.470588235294
2023-10-31,minyak,18794.117647058825
2023-10-31,telur,28594.117647058825
2023-11-01,beras,14645.588235294117
2023-11-01,gula,16466.176470588234
2023-11-01,minyak,18788.235294117647
2023-11-01,telur,28466.176470588234
2023-11-02,beras,14645.588235294117
2023-11-02,gula,16497.058823529413
2023-11-02,minyak,18794.117647058825
2023-11-02,telur,28414.70588235294
2023-11-03,beras,14652.941176470587
2023-11-03,gula,16523.529411764706
2023-11-03,minyak,18801.470588235294
2023-11-03,telur,28351.470588235294
2023-11-06,beras,14644.117647058823
2023-11-06,gula,16525.0
2023-11-06,minyak,18783.823529411766
2023-11-06,telur,28582.352941176472
2023-11-07,beras,14645.588235294117
2023-11-07,gula,16563.235294117647
2023-11-07,minyak,18779.41176470588
2023-11-07,telur,28611.764705882353
2023-11-08,beras,14648.529411764706
2023-11-08,gula,16602.941176470587
2023-11-08,minyak,18782.352941176472
2023-11-08,telur,28685.29411764706
2023-11-09,beras,14648.529411764706
2023-11-09,gula,16655.882352941175
2023-11-09,minyak,18798.529411764706
2023-11-09,telur,28773.529411764706
2023-11-10,beras,14661.764705882353
2023-11-10,gula,16661.764705882353
2023-11-10,minyak,18798.529411764706
2023-11-10,telur,28783.823529411766
2023-11-11,beras,14661.764705882353
2023-11-11,gula,16661.764705882353
2023-11-11,minyak,18798.529411764706
2023-11-11,telur,28783.823529411766
2023-11-12,beras,14661.764705882353
2023-11-12,gula,16661.764705882353
2023-11-12,minyak,18798.529411764706
2023-11-12,telur,28783.823529411766
2023-11-13,beras,14651.470588235294
2023-11-13,gula,16822.058823529413
2023-11-13,minyak,18800.0
2023-11-13,telur,28829.41176470588
2023-11-14,beras,14660.29411764706
2023-11-14,gula,16860.29411764706
2023-11-14,minyak,18785.29411764706
2023-11-14,telur,28814.70588235294
2023-11-15,beras,14657.35294117647
2023-11-15,gula,16955.882352941175
2023-11-15,minyak,18792.647058823528
2023-11-15,telur,28852.941176470587
2023-11-16,beras,14661.764705882353
2023-11-16,gula,17026.470588235294
2023-11-16,minyak,18794.117647058825
2023-11-16,telur,28922.058823529413
2023-11-17,beras,14669.117647058823
2023-11-17,gula,17048.529411764706
2023-11-17,minyak,18804.41176470588
2023-11-17,telur,28923.529411764706
2023-11-18,beras,14669.117647058823
2023-11-18,gula,17048.529411764706
2023-11-18,minyak,18804.41176470588
2023-11-18,telur,28923.529411764706
2023-11-19,beras,14669.117647058823
2023-11-19,gula,17048.529411764706
2023-11-19,minyak,18804.41176470588
2023-11-19,telur,28923.529411764706
2023-11-20,beras,14664.70588235294
2023-11-20,gula,17161.764705882353
2023-11-20,minyak,18802.941176470587
2023-11-20,telur,28985.29411764706
2023-11-21,beras,14667.64705882353
2023-11-21,gula,17242.647058823528
2023-11-21,minyak,18786.764705882353
2023-11-21,telur,28952.941176470587
2023-11-22,beras,14669.117647058823
2023-11-22,gula,17273.529411764706
2023-11-22,minyak,18792.647058823528
2023-11-22,telur,29011.764705882353
2023-11-23,beras,14673.529411764706
2023-11-23,gula,17333.823529411766
2023-11-23,minyak,18795.58823529412
2023-11-23,telur,29057.352941176472
2023-11-24,beras,14674.242424242424
2023-11-24,gula,17348.484848484848
2023-11-24,minyak,18843.939393939392
2023-11-24,telur,29162.121212121212
2023-11-27,beras,14670.588235294117
2023-11-27,gula,17382.352941176472
2023-11-27,minyak,18805.882352941175
2023-11-27,telur,28994.117647058825
